mix_code,issue_code,issue_description
DS3-2292,NO_SPECIMEN,Hardened result (id=8011) has no linked specimen
DS3-2293,NO_SPECIMEN,Hardened result (id=8012) has no linked specimen
DS3-2294,NO_SPECIMEN,Hardened result (id=8013) has no linked specimen
DS3-2295,NO_SPECIMEN,Hardened result (id=8014) has no linked specimen
DS3-2296,NO_SPECIMEN,Hardened result (id=8015) has no linked specimen
DS3-2297,NO_SPECIMEN,Hardened result (id=8016) has no linked specimen
DS3-2298,NO_SPECIMEN,Hardened result (id=8017) has no linked specimen
DS3-2299,NO_SPECIMEN,Hardened result (id=8018) has no linked specimen
DS3-2300,NO_SPECIMEN,Hardened result (id=8019) has no linked specimen
DS3-2301,NO_SPECIMEN,Hardened result (id=8020) has no linked specimen
DS3-2302,NO_SPECIMEN,Hardened result (id=8021) has no linked specimen
DS3-2303,NO_SPECIMEN,Hardened result (id=8022) has no linked specimen
DS3-2304,NO_SPECIMEN,Hardened result (id=8023) has no linked specimen
DS3-2305,NO_SPECIMEN,Hardened result (id=8024) has no linked specimen
DS3-2306,NO_SPECIMEN,Hardened result (id=8025) has no linked specimen
DS3-2307,NO_SPECIMEN,Hardened result (id=8026) has no linked specimen
DS3-2308,NO_SPECIMEN,Hardened result (id=8027) has no linked specimen
DS3-2309,NO_SPECIMEN,Hardened result (id=8028) has no linked specimen
DS3-2310,NO_SPECIMEN,Hardened result (id=8029) has no linked specimen
DS3-2311,NO_SPECIMEN,Hardened result (id=8030) has no linked specimen
DS3-2312,NO_SPECIMEN,Hardened result (id=8031) has no linked specimen
DS3-1325,STRENGTH_LOW,Low compressive strength: 4.84 MPa
DS3-1332,STRENGTH_LOW,Low compressive strength: 4.85 MPa
DS3-1333,STRENGTH_LOW,Low compressive strength: 4.15 MPa
DS3-1720,STRENGTH_LOW,Low compressive strength: 4.07 MPa
DS3-1829,STRENGTH_LOW,Low compressive strength: 4.75 MPa
DS3-1830,STRENGTH_LOW,Low compressive strength: 3.64 MPa
DS3-1832,STRENGTH_LOW,Low compressive strength: 4.75 MPa
