mix_id,w_c_ratio,w_b_ratio,k_flag,wb_k_reported
4343,,0.32,FALSE,
13712,,0.32,TRUE,0.32
13711,,0.32,TRUE,0.32
805,0.32,0.32,FALSE,
4346,,0.32,FALSE,
13266,,0.32,TRUE,0.32
7412,0.32,0.32,FALSE,
7411,0.32,0.32,FALSE,
13710,,0.32,TRUE,0.32
7410,0.32,0.32,FALSE,
13709,,0.32,TRUE,0.32
7409,0.32,0.32,FALSE,
13708,,0.32,TRUE,0.32
5888,,0.32,FALSE,
5889,,0.32,FALSE,
5890,,0.32,FALSE,
5891,,0.32,FALSE,
23706,,0.32,FALSE,
5920,,0.32,FALSE,
5921,,0.32,FALSE,
5923,,0.32,FALSE,
762,0.32,0.32,FALSE,
761,0.32,0.32,FALSE,
759,0.32,0.32,FALSE,
758,0.32,0.32,FALSE,
757,0.32,0.32,FALSE,
5954,,0.32,FALSE,
5955,,0.32,FALSE,
6444,,0.32,FALSE,
5984,,0.32,FALSE,
5985,,0.32,FALSE,
5986,,0.32,FALSE,
5987,,0.32,FALSE,
5952,,0.32,FALSE,
5953,,0.32,FALSE,
23709,,0.32,FALSE,
23708,,0.32,FALSE,
387,0.46,0.32,FALSE,
13639,,0.32,TRUE,0.32
13638,,0.32,TRUE,0.32
13630,,0.32,TRUE,0.32
13629,,0.32,TRUE,0.32
13628,,0.32,TRUE,0.32
6016,,0.32,FALSE,
5922,,0.32,FALSE,
13612,,0.32,TRUE,0.32
6017,,0.32,FALSE,
13637,,0.32,TRUE,0.32
6018,,0.32,FALSE,
6019,,0.32,FALSE,
13813,,0.32,TRUE,0.32
23798,,0.32,FALSE,
4655,,0.319,FALSE,
23642,,0.319,FALSE,
23646,,0.319,FALSE,
4435,,0.319,FALSE,
4647,,0.319,FALSE,
13134,,0.319,TRUE,0.32
4636,,0.319,FALSE,
4626,,0.319,FALSE,
4665,,0.319,FALSE,
4666,,0.319,FALSE,
4637,,0.319,FALSE,
4645,,0.319,FALSE,
13653,,0.319,TRUE,0.29
4667,,0.319,FALSE,
4627,,0.319,FALSE,
4656,,0.319,FALSE,
4657,,0.319,FALSE,
4635,,0.319,FALSE,
4646,,0.319,FALSE,
4625,,0.319,FALSE,
13769,,0.318,TRUE,0.32
13760,,0.318,TRUE,0.32
13768,,0.318,TRUE,0.32
13770,,0.318,TRUE,0.32
4350,,0.317,FALSE,
4344,,0.317,FALSE,
13518,,0.317,TRUE,0.32
6447,,0.317,FALSE,
4347,,0.317,FALSE,
13806,,0.317,TRUE,0.32
6502,,0.315,FALSE,
4436,,0.315,FALSE,
23805,,0.315,FALSE,
23304,,0.315,FALSE,
512,0.41,0.314,FALSE,
506,0.41,0.314,FALSE,
510,0.41,0.314,FALSE,
511,0.41,0.314,FALSE,
4345,,0.314,FALSE,
4351,,0.314,FALSE,
13490,,0.314,TRUE,0.29
499,0.41,0.313,FALSE,
494,0.41,0.313,FALSE,
491,0.41,0.313,FALSE,
493,0.41,0.313,FALSE,
502,0.41,0.313,FALSE,
492,0.41,0.313,FALSE,
496,0.41,0.313,FALSE,
501,0.41,0.313,FALSE,
497,0.41,0.313,FALSE,
6446,,0.313,FALSE,
4348,,0.313,FALSE,
913,0.57,0.313,FALSE,
500,0.41,0.313,FALSE,
498,0.41,0.313,FALSE,
495,0.41,0.313,FALSE,
23356,,0.312,FALSE,
13786,,0.312,TRUE,0.31
13672,,0.312,TRUE,0.31
976,0.57,0.312,FALSE,
13514,,0.312,TRUE,0.31
4691,,0.311,FALSE,
4689,,0.31,FALSE,
4690,,0.31,FALSE,
23753,,0.31,FALSE,
13531,,0.31,TRUE,0.31
7407,0.31,0.31,FALSE,
7408,0.31,0.31,FALSE,
559,0.78,0.31,FALSE,
565,0.78,0.31,FALSE,
390,0.31,0.31,FALSE,
402,0.31,0.31,FALSE,
23514,,0.31,FALSE,
13707,,0.309,TRUE,0.31
13787,,0.309,TRUE,0.31
23630,,0.308,FALSE,
504,0.41,0.308,FALSE,
23755,,0.308,FALSE,
23633,,0.308,FALSE,
23636,,0.308,FALSE,
516,0.42,0.308,FALSE,
514,0.42,0.308,FALSE,
513,0.42,0.308,FALSE,
517,0.42,0.308,FALSE,
23627,,0.308,FALSE,
503,0.41,0.308,FALSE,
13673,,0.307,TRUE,0.46
13675,,0.305,TRUE,0.69
13674,,0.305,TRUE,0.54
13799,,0.304,TRUE,0.3
13766,,0.304,TRUE,0.3
4472,,0.304,FALSE,
4458,,0.304,FALSE,
394,0.41,0.303,FALSE,
406,0.64,0.303,FALSE,
4975,,0.302,FALSE,
4966,,0.302,FALSE,
4957,,0.302,FALSE,
23420,,0.302,FALSE,
23419,,0.302,FALSE,
4984,,0.302,FALSE,
13312,,0.301,TRUE,0.3
23802,,0.301,FALSE,
13682,,0.301,TRUE,0.3
13311,,0.301,TRUE,0.3
23818,,0.3,FALSE,
4442,,0.3,FALSE,
4438,,0.3,FALSE,
4446,,0.3,FALSE,
13384,,0.3,TRUE,0.3
13778,,0.3,TRUE,0.3
7406,0.3,0.3,FALSE,
13750,,0.3,TRUE,0.3
13751,,0.3,TRUE,0.3
13749,,0.3,TRUE,0.3
13745,,0.3,TRUE,0.3
13748,,0.3,TRUE,0.3
13743,,0.3,TRUE,0.3
13747,,0.3,TRUE,0.3
13741,,0.3,TRUE,0.3
13739,,0.3,TRUE,0.3
13746,,0.3,TRUE,0.3
13268,,0.3,TRUE,0.3
13267,,0.3,TRUE,0.3
13744,,0.3,TRUE,0.3
13742,,0.3,TRUE,0.3
13735,,0.3,TRUE,0.3
13738,,0.3,TRUE,0.3
13737,,0.3,TRUE,0.3
13736,,0.3,TRUE,0.3
23853,,0.3,FALSE,
23854,,0.3,FALSE,
5122,,0.3,FALSE,
7401,0.3,0.3,FALSE,
7402,0.3,0.3,FALSE,
7403,0.3,0.3,FALSE,
13676,,0.3,TRUE,0.44
13272,,0.3,TRUE,0.3
411,0.3,0.3,FALSE,
13270,,0.3,TRUE,0.3
13273,,0.3,TRUE,0.3
13142,,0.3,TRUE,0.3
13139,,0.3,TRUE,0.29
13820,,0.3,TRUE,0.3
188,0.45,0.3,FALSE,
186,0.42,0.3,FALSE,
185,0.45,0.3,FALSE,
7404,0.3,0.3,FALSE,
184,0.51,0.3,FALSE,
183,0.45,0.3,FALSE,
181,0.45,0.3,FALSE,
180,0.37,0.3,FALSE,
169,0.56,0.3,FALSE,
168,0.45,0.3,FALSE,
166,0.45,0.3,FALSE,
164,0.42,0.3,FALSE,
163,0.45,0.3,FALSE,
162,0.51,0.3,FALSE,
161,0.45,0.3,FALSE,
159,0.57,0.3,FALSE,
13814,,0.3,TRUE,0.3
158,0.45,0.3,FALSE,
157,0.37,0.3,FALSE,
150,0.38,0.3,FALSE,
146,0.56,0.3,FALSE,
145,0.45,0.3,FALSE,
143,0.45,0.3,FALSE,
141,0.42,0.3,FALSE,
140,0.45,0.3,FALSE,
139,0.51,0.3,FALSE,
138,0.45,0.3,FALSE,
136,0.57,0.3,FALSE,
135,0.45,0.3,FALSE,
134,0.37,0.3,FALSE,
127,0.38,0.3,FALSE,
23319,,0.3,FALSE,
123,0.56,0.3,FALSE,
122,0.45,0.3,FALSE,
120,0.45,0.3,FALSE,
118,0.42,0.3,FALSE,
23320,,0.3,FALSE,
117,0.45,0.3,FALSE,
23318,,0.3,FALSE,
116,0.51,0.3,FALSE,
115,0.45,0.3,FALSE,
113,0.57,0.3,FALSE,
112,0.45,0.3,FALSE,
111,0.37,0.3,FALSE,
104,0.38,0.3,FALSE,
13271,,0.3,TRUE,0.3
13307,,0.3,TRUE,0.3
23321,,0.3,FALSE,
100,0.56,0.3,FALSE,
99,0.45,0.3,FALSE,
97,0.45,0.3,FALSE,
95,0.42,0.3,FALSE,
94,0.45,0.3,FALSE,
93,0.51,0.3,FALSE,
92,0.45,0.3,FALSE,
90,0.57,0.3,FALSE,
89,0.45,0.3,FALSE,
88,0.37,0.3,FALSE,
13740,,0.3,TRUE,0.3
81,0.38,0.3,FALSE,
77,0.56,0.3,FALSE,
76,0.45,0.3,FALSE,
75,0.3,0.3,FALSE,
7405,0.3,0.3,FALSE,
13269,,0.3,TRUE,0.3
23259,,0.3,FALSE,
23258,,0.3,FALSE,
23257,,0.3,FALSE,
23256,,0.3,FALSE,
13305,,0.3,TRUE,0.3
7,0.3,0.3,FALSE,
6,0.3,0.3,FALSE,
13306,,0.3,TRUE,0.3
173,0.38,0.3,FALSE,
13308,,0.3,TRUE,0.3
13313,,0.3,TRUE,0.3
23283,,0.299,FALSE,
23281,,0.299,FALSE,
23280,,0.299,FALSE,
23282,,0.299,FALSE,
840,0.54,0.298,FALSE,
997,0.54,0.298,FALSE,
13680,,0.298,TRUE,0.53
13793,,0.297,TRUE,0.3
13804,,0.297,TRUE,0.3
534,0.43,0.297,FALSE,
531,0.43,0.297,FALSE,
536,0.43,0.297,FALSE,
13810,,0.297,TRUE,0.3
530,0.43,0.297,FALSE,
532,0.43,0.297,FALSE,
529,0.43,0.297,FALSE,
533,0.43,0.297,FALSE,
13790,,0.297,TRUE,0.3
535,0.43,0.297,FALSE,
23645,,0.296,FALSE,
13678,,0.296,TRUE,0.66
23641,,0.296,FALSE,
6559,,0.295,FALSE,
6560,,0.295,FALSE,
481,0.36,0.295,FALSE,
490,0.36,0.295,FALSE,
489,0.36,0.295,FALSE,
488,0.36,0.295,FALSE,
487,0.36,0.295,FALSE,
486,0.36,0.295,FALSE,
485,0.36,0.295,FALSE,
484,0.36,0.295,FALSE,
483,0.36,0.295,FALSE,
6558,,0.295,FALSE,
13679,,0.295,TRUE,0.44
482,0.36,0.295,FALSE,
477,0.36,0.295,FALSE,
478,0.36,0.295,FALSE,
479,0.36,0.295,FALSE,
480,0.36,0.295,FALSE,
6561,,0.295,FALSE,
13756,,0.293,TRUE,0.27
13677,,0.292,TRUE,0.52
23238,,0.292,FALSE,
13314,,0.292,TRUE,0.29
397,0.42,0.292,FALSE,
23237,,0.292,FALSE,
23236,,0.292,FALSE,
23239,,0.292,FALSE,
23447,,0.291,FALSE,
520,0.4,0.291,FALSE,
519,0.4,0.291,FALSE,
518,0.4,0.291,FALSE,
515,0.4,0.291,FALSE,
4806,,0.29,FALSE,
4791,,0.29,FALSE,
147,0.36,0.29,FALSE,
137,0.41,0.29,FALSE,
133,0.49,0.29,FALSE,
132,0.36,0.29,FALSE,
4818,,0.29,FALSE,
129,0.36,0.29,FALSE,
152,0.36,0.29,FALSE,
4817,,0.29,FALSE,
155,0.36,0.29,FALSE,
124,0.36,0.29,FALSE,
156,0.49,0.29,FALSE,
4819,,0.29,FALSE,
4816,,0.29,FALSE,
4815,,0.29,FALSE,
4814,,0.29,FALSE,
114,0.41,0.29,FALSE,
13613,,0.29,TRUE,0.29
4813,,0.29,FALSE,
4812,,0.29,FALSE,
110,0.49,0.29,FALSE,
109,0.36,0.29,FALSE,
4811,,0.29,FALSE,
4810,,0.29,FALSE,
106,0.36,0.29,FALSE,
4809,,0.29,FALSE,
13640,,0.29,TRUE,0.29
13641,,0.29,TRUE,0.29
4801,,0.29,FALSE,
13642,,0.29,TRUE,0.29
4800,,0.29,FALSE,
4808,,0.29,FALSE,
4807,,0.29,FALSE,
4805,,0.29,FALSE,
4804,,0.29,FALSE,
4803,,0.29,FALSE,
4802,,0.29,FALSE,
101,0.36,0.29,FALSE,
4799,,0.29,FALSE,
4798,,0.29,FALSE,
160,0.41,0.29,FALSE,
4797,,0.29,FALSE,
178,0.36,0.29,FALSE,
4796,,0.29,FALSE,
7400,0.29,0.29,FALSE,
7399,0.29,0.29,FALSE,
7398,0.29,0.29,FALSE,
7397,0.29,0.29,FALSE,
13775,,0.29,TRUE,0.27
7396,0.29,0.29,FALSE,
7395,0.29,0.29,FALSE,
91,0.41,0.29,FALSE,
175,0.36,0.29,FALSE,
87,0.49,0.29,FALSE,
86,0.36,0.29,FALSE,
4795,,0.29,FALSE,
179,0.49,0.29,FALSE,
4794,,0.29,FALSE,
83,0.36,0.29,FALSE,
182,0.41,0.29,FALSE,
78,0.36,0.29,FALSE,
170,0.36,0.29,FALSE,
23867,,0.29,FALSE,
4793,,0.29,FALSE,
4792,,0.29,FALSE,
4790,,0.29,FALSE,
4473,,0.289,FALSE,
4459,,0.289,FALSE,
23671,,0.288,FALSE,
23666,,0.288,FALSE,
23656,,0.288,FALSE,
23661,,0.288,FALSE,
13623,,0.286,TRUE,0.26
13792,,0.286,TRUE,0.29
13827,,0.286,TRUE,0.29
13823,,0.285,TRUE,0.29
7387,0.285,0.285,FALSE,
7388,0.285,0.285,FALSE,
7394,0.285,0.285,FALSE,
7391,0.285,0.285,FALSE,
7389,0.285,0.285,FALSE,
7390,0.285,0.285,FALSE,
7392,0.285,0.285,FALSE,
7386,0.285,0.285,FALSE,
7393,0.285,0.285,FALSE,
7385,0.285,0.285,FALSE,
13724,,0.283,TRUE,0.28
13821,,0.283,TRUE,0.28
13681,,0.282,TRUE,0.67
6442,,0.282,FALSE,
410,0.59,0.282,FALSE,
23485,,0.28,FALSE,
385,0.28,0.28,FALSE,
5270,,0.28,FALSE,
23799,,0.28,FALSE,
13815,,0.28,TRUE,0.28
13776,,0.28,TRUE,0.28
5284,,0.28,FALSE,
23868,,0.28,FALSE,
4692,,0.28,FALSE,
5285,,0.28,FALSE,
5290,,0.28,FALSE,
5304,,0.28,FALSE,
7384,0.28,0.28,FALSE,
977,0.41,0.28,FALSE,
5309,,0.28,FALSE,
7383,0.28,0.28,FALSE,
5265,,0.28,FALSE,
7382,0.28,0.28,FALSE,
4352,,0.28,FALSE,
171,0.36,0.28,FALSE,
79,0.36,0.28,FALSE,
23869,,0.28,FALSE,
5264,,0.28,FALSE,
833,0.28,0.28,FALSE,
834,0.28,0.28,FALSE,
914,0.41,0.28,FALSE,
5305,,0.28,FALSE,
102,0.36,0.28,FALSE,
125,0.36,0.28,FALSE,
23421,,0.28,FALSE,
23427,,0.28,FALSE,
23428,,0.28,FALSE,
148,0.36,0.28,FALSE,
13830,,0.279,TRUE,0.28
13802,,0.279,TRUE,0.28
6443,,0.279,FALSE,
13791,,0.279,TRUE,0.28
23326,,0.278,FALSE,
23327,,0.278,FALSE,
23328,,0.278,FALSE,
23329,,0.278,FALSE,
23766,,0.278,FALSE,
23763,,0.278,FALSE,
23769,,0.278,FALSE,
13753,,0.277,TRUE,0.26
6440,,0.277,FALSE,
4353,,0.277,FALSE,
4474,,0.276,FALSE,
4460,,0.276,FALSE,
23453,,0.275,FALSE,
13591,,0.275,TRUE,0.4
4354,,0.274,FALSE,
4693,,0.273,FALSE,
6441,,0.272,FALSE,
23640,,0.272,FALSE,
23644,,0.272,FALSE,
13532,,0.271,TRUE,0.27
13622,,0.271,TRUE,0.26
85,0.27,0.27,FALSE,
7380,0.27,0.27,FALSE,
7381,0.27,0.27,FALSE,
80,0.34,0.27,FALSE,
172,0.34,0.27,FALSE,
177,0.27,0.27,FALSE,
23696,,0.27,FALSE,
23695,,0.27,FALSE,
103,0.34,0.27,FALSE,
108,0.27,0.27,FALSE,
23693,,0.27,FALSE,
23694,,0.27,FALSE,
23264,,0.27,FALSE,
13138,,0.27,TRUE,0.27
23265,,0.27,FALSE,
23266,,0.27,FALSE,
126,0.34,0.27,FALSE,
154,0.27,0.27,FALSE,
23267,,0.27,FALSE,
131,0.27,0.27,FALSE,
149,0.34,0.27,FALSE,
6640,,0.269,FALSE,
6641,,0.269,FALSE,
23473,,0.269,FALSE,
23472,,0.269,FALSE,
23471,,0.269,FALSE,
23470,,0.269,FALSE,
23469,,0.269,FALSE,
6642,,0.269,FALSE,
23750,,0.268,FALSE,
13824,,0.268,TRUE,0.27
13822,,0.268,TRUE,0.27
23707,,0.267,FALSE,
23422,,0.266,FALSE,
23758,,0.266,FALSE,
23251,,0.266,FALSE,
23249,,0.266,FALSE,
386,0.3,0.266,FALSE,
23248,,0.266,FALSE,
23250,,0.266,FALSE,
13816,,0.263,TRUE,0.26
13614,,0.26,TRUE,0.26
13644,,0.26,TRUE,0.26
13643,,0.26,TRUE,0.26
13645,,0.26,TRUE,0.26
13651,,0.26,TRUE,0.26
13633,,0.26,TRUE,0.26
13632,,0.26,TRUE,0.26
13631,,0.26,TRUE,0.26
13652,,0.26,TRUE,0.26
13809,,0.259,TRUE,0.26
13797,,0.259,TRUE,0.26
13788,,0.259,TRUE,0.26
23836,,0.259,FALSE,
23429,,0.258,FALSE,
23639,,0.257,FALSE,
23643,,0.257,FALSE,
13795,,0.256,TRUE,0.26
13489,,0.256,TRUE,0.25
13805,,0.256,TRUE,0.26
13387,,0.255,TRUE,0.26
6279,,0.252,FALSE,
6239,,0.252,FALSE,
6238,,0.252,FALSE,
6243,,0.252,FALSE,
6246,,0.252,FALSE,
6247,,0.252,FALSE,
6250,,0.252,FALSE,
6251,,0.252,FALSE,
6254,,0.252,FALSE,
6255,,0.252,FALSE,
6262,,0.252,FALSE,
6263,,0.252,FALSE,
6266,,0.252,FALSE,
6267,,0.252,FALSE,
6270,,0.252,FALSE,
6271,,0.252,FALSE,
6274,,0.252,FALSE,
6275,,0.252,FALSE,
6278,,0.252,FALSE,
6286,,0.252,FALSE,
6287,,0.252,FALSE,
6290,,0.252,FALSE,
6291,,0.252,FALSE,
6294,,0.252,FALSE,
6295,,0.252,FALSE,
6298,,0.252,FALSE,
6299,,0.252,FALSE,
6242,,0.252,FALSE,
6303,,0.252,FALSE,
6310,,0.252,FALSE,
6311,,0.252,FALSE,
6314,,0.252,FALSE,
6315,,0.252,FALSE,
6318,,0.252,FALSE,
6319,,0.252,FALSE,
6322,,0.252,FALSE,
6323,,0.252,FALSE,
6398,,0.252,FALSE,
6326,,0.252,FALSE,
6327,,0.252,FALSE,
6334,,0.252,FALSE,
6335,,0.252,FALSE,
6338,,0.252,FALSE,
6339,,0.252,FALSE,
6342,,0.252,FALSE,
6343,,0.252,FALSE,
6346,,0.252,FALSE,
6347,,0.252,FALSE,
6350,,0.252,FALSE,
23672,,0.252,FALSE,
23667,,0.252,FALSE,
23662,,0.252,FALSE,
6351,,0.252,FALSE,
6358,,0.252,FALSE,
6359,,0.252,FALSE,
6302,,0.252,FALSE,
6363,,0.252,FALSE,
6366,,0.252,FALSE,
6367,,0.252,FALSE,
6370,,0.252,FALSE,
6371,,0.252,FALSE,
6374,,0.252,FALSE,
6375,,0.252,FALSE,
6382,,0.252,FALSE,
6383,,0.252,FALSE,
6386,,0.252,FALSE,
6387,,0.252,FALSE,
6390,,0.252,FALSE,
6391,,0.252,FALSE,
6394,,0.252,FALSE,
6395,,0.252,FALSE,
6399,,0.252,FALSE,
23657,,0.252,FALSE,
6362,,0.252,FALSE,
23794,,0.251,FALSE,
23795,,0.251,FALSE,
23796,,0.251,FALSE,
23791,,0.251,FALSE,
23792,,0.251,FALSE,
23793,,0.251,FALSE,
6586,,0.25,FALSE,
6592,,0.25,FALSE,
6628,,0.25,FALSE,
13777,,0.25,TRUE,0.25
6568,,0.25,FALSE,
6562,,0.25,FALSE,
6616,,0.25,FALSE,
6604,,0.25,FALSE,
6622,,0.25,FALSE,
142,0.37,0.25,FALSE,
119,0.37,0.25,FALSE,
6598,,0.25,FALSE,
6580,,0.25,FALSE,
165,0.37,0.25,FALSE,
187,0.37,0.25,FALSE,
6574,,0.25,FALSE,
96,0.37,0.25,FALSE,
6610,,0.25,FALSE,
23476,,0.249,FALSE,
4462,,0.249,FALSE,
23820,,0.249,FALSE,
4476,,0.249,FALSE,
4475,,0.249,FALSE,
4461,,0.249,FALSE,
23475,,0.249,FALSE,
23477,,0.249,FALSE,
23479,,0.249,FALSE,
23478,,0.249,FALSE,
23336,,0.248,FALSE,
13817,,0.248,TRUE,0.25
23334,,0.248,FALSE,
23335,,0.248,FALSE,
23337,,0.248,FALSE,
13657,,0.248,TRUE,0.22
23832,,0.246,FALSE,
23652,,0.246,FALSE,
23648,,0.246,FALSE,
6523,,0.245,FALSE,
6524,,0.245,FALSE,
6522,,0.245,FALSE,
23430,,0.245,FALSE,
13819,,0.244,TRUE,0.24
6439,,0.242,FALSE,
23273,,0.24,FALSE,
23275,,0.24,FALSE,
23274,,0.24,FALSE,
23272,,0.24,FALSE,
7379,0.24,0.24,FALSE,
174,0.29,0.24,FALSE,
23357,,0.24,FALSE,
82,0.29,0.24,FALSE,
105,0.29,0.24,FALSE,
128,0.29,0.24,FALSE,
151,0.29,0.24,FALSE,
6438,,0.239,FALSE,
23828,,0.237,FALSE,
23864,,0.236,FALSE,
23866,,0.236,FALSE,
23865,,0.236,FALSE,
23787,,0.236,FALSE,
6437,,0.235,FALSE,
23474,,0.234,FALSE,
6436,,0.232,FALSE,
13818,,0.232,TRUE,0.23
23756,,0.231,FALSE,
13646,,0.23,TRUE,0.23
13615,,0.23,TRUE,0.23
5266,,0.23,FALSE,
5306,,0.23,FALSE,
5286,,0.23,FALSE,
13648,,0.23,TRUE,0.23
13647,,0.23,TRUE,0.23
23654,,0.228,FALSE,
23653,,0.228,FALSE,
23650,,0.228,FALSE,
23649,,0.228,FALSE,
6331,,0.226,FALSE,
6330,,0.226,FALSE,
6307,,0.226,FALSE,
6402,,0.226,FALSE,
6306,,0.226,FALSE,
6282,,0.226,FALSE,
6354,,0.226,FALSE,
6355,,0.226,FALSE,
6283,,0.226,FALSE,
6379,,0.226,FALSE,
6403,,0.226,FALSE,
6259,,0.226,FALSE,
6258,,0.226,FALSE,
6378,,0.226,FALSE,
23362,,0.225,FALSE,
23448,,0.225,FALSE,
23367,,0.225,FALSE,
23372,,0.225,FALSE,
23824,,0.225,FALSE,
23480,,0.224,FALSE,
23786,,0.222,FALSE,
23673,,0.216,FALSE,
23658,,0.216,FALSE,
23663,,0.216,FALSE,
23668,,0.216,FALSE,
23785,,0.212,FALSE,
23495,,0.21,FALSE,
23496,,0.21,FALSE,
23747,,0.21,FALSE,
23746,,0.21,FALSE,
23748,,0.21,FALSE,
23497,,0.21,FALSE,
23498,,0.21,FALSE,
23855,,0.209,FALSE,
23351,,0.205,FALSE,
23349,,0.205,FALSE,
23347,,0.205,FALSE,
23344,,0.205,FALSE,
23345,,0.205,FALSE,
23817,,0.204,FALSE,
23749,,0.204,FALSE,
23814,,0.204,FALSE,
23811,,0.204,FALSE,
23784,,0.2,FALSE,
23552,,0.2,FALSE,
23744,,0.2,FALSE,
23551,,0.2,FALSE,
23550,,0.2,FALSE,
13654,,0.2,TRUE,0.2
13655,,0.2,TRUE,0.2
13656,,0.2,TRUE,0.2
23553,,0.2,FALSE,
23743,,0.2,FALSE,
23739,,0.2,FALSE,
23741,,0.2,FALSE,
23737,,0.2,FALSE,
23554,,0.2,FALSE,
23759,,0.2,FALSE,
4441,,0.2,FALSE,
4437,,0.2,FALSE,
23745,,0.2,FALSE,
4445,,0.2,FALSE,
23481,,0.199,FALSE,
23740,,0.195,FALSE,
23735,,0.195,FALSE,
23727,,0.195,FALSE,
23732,,0.195,FALSE,
23729,,0.195,FALSE,
23736,,0.195,FALSE,
23728,,0.195,FALSE,
23733,,0.195,FALSE,
23731,,0.195,FALSE,
23710,,0.193,FALSE,
23711,,0.193,FALSE,
7378,0.19,0.19,FALSE,
7377,0.19,0.19,FALSE,
23669,,0.18,FALSE,
23674,,0.18,FALSE,
23659,,0.18,FALSE,
23664,,0.18,FALSE,
23502,,0.175,FALSE,
23499,,0.175,FALSE,
23500,,0.175,FALSE,
23501,,0.175,FALSE,
23482,,0.174,FALSE,
23789,,0.17,FALSE,
23685,,0.17,FALSE,
23684,,0.17,FALSE,
23683,,0.17,FALSE,
23790,,0.17,FALSE,
23788,,0.17,FALSE,
23486,,0.16,FALSE,
23305,,0.158,FALSE,
23856,,0.15,FALSE,
23687,,0.145,FALSE,
23686,,0.145,FALSE,
23688,,0.145,FALSE,
23503,,0.14,FALSE,
23504,,0.14,FALSE,
23505,,0.14,FALSE,
23712,,0.14,FALSE,
23506,,0.14,FALSE,
23713,,0.135,FALSE,
23862,,0.128,FALSE,
23861,,0.128,FALSE,
23863,,0.128,FALSE,
23346,,0.123,FALSE,
23352,,0.123,FALSE,
23857,,0.1,FALSE,
